prolific_id,teacher_condition,block_condition,block_index,game_type,condition_index,condition_count_index,total_reward,choice_variance,choice_entropy,method
5ad0f1934d061300011b0a4d,novice,watch play play,2,play,3,1,19,0,-0,Humans
5ad0f1934d061300011b0a4d,no teacher,play play play,0,play,4,0,11,9.565217391304348,2.751629167387823,Humans
5ad0f1934d061300011b0a4d,no teacher,play play play,1,play,4,0,8,5.2590579710144905,2.688721875540867,Humans
5ad0f1934d061300011b0a4d,no teacher,play play play,2,play,4,0,16,0.8405797101449268,1.497224320061398,Humans
5ad0f1934d061300011b0a4d,no teacher,play play play,0,play,4,1,12,8.780797101449275,2.755123044017255,Humans
5ad0f1934d061300011b0a4d,no teacher,play play play,1,play,4,1,10,10.405797101449275,2.049104007471253,Humans
5ad0f1934d061300011b0a4d,no teacher,play play play,2,play,4,1,12,12.07971014492753,1.8640054628542204,Humans
5ae3a41d32ef52000131a531,expert,watch play play,0,watch,0,0,15,13.563405797101444,2.0825518169307426,Humans
5ae3a41d32ef52000131a531,expert,watch play play,1,play,0,0,23,0,-0,Humans
5ae3a41d32ef52000131a531,expert,watch play play,2,play,0,0,20,0,-0,Humans
5ae3a41d32ef52000131a531,expert,watch play play,0,watch,0,1,19,9.97101449275362,1.6063429881688325,Humans
5ae3a41d32ef52000131a531,expert,watch play play,1,play,0,1,17,0,-0,Humans
5ae3a41d32ef52000131a531,expert,watch play play,2,play,0,1,22,0,-0,Humans
5ae3a41d32ef52000131a531,expert,play watch play,0,play,1,0,22,0,-0,Humans
5ae3a41d32ef52000131a531,expert,play watch play,1,watch,1,0,16,10.862318840579714,2.049104007471253,Humans
5ae3a41d32ef52000131a531,expert,play watch play,2,play,1,0,20,0,-0,Humans
5ae3a41d32ef52000131a531,expert,play watch play,0,play,1,1,10,23.51992753623188,2.403107168362811,Humans
5ae3a41d32ef52000131a531,expert,play watch play,1,watch,1,1,19,7.644927536231887,1.4396763215021657,Humans
5ae3a41d32ef52000131a531,expert,play watch play,2,play,1,1,19,0,-0,Humans
5ae3a41d32ef52000131a531,no teacher,play play play,0,play,2,0,15,0,-0,Humans
5ae3a41d32ef52000131a531,no teacher,play play play,1,play,2,0,9,5.413043478260869,2.3523037954930768,Humans
5ae3a41d32ef52000131a531,no teacher,play play play,2,play,2,0,16,2.563405797101451,1.3085024445205309,Humans
5ae3a41d32ef52000131a531,no teacher,play play play,0,play,2,1,20,0,-0,Humans
5ae3a41d32ef52000131a531,no teacher,play play play,1,play,2,1,20,0,-0,Humans
5ae3a41d32ef52000131a531,no teacher,play play play,2,play,2,1,20,0,-0,Humans
5ae3a41d32ef52000131a531,novice,play watch play,0,play,3,0,13,0.6014492753623187,1.040852082972755,Humans
5ae3a41d32ef52000131a531,novice,play watch play,1,watch,3,0,14,12.514492753623188,3.371653522439334,Humans
5ae3a41d32ef52000131a531,novice,play watch play,2,play,3,0,16,0,-0,Humans
5ae3a41d32ef52000131a531,novice,play watch play,0,play,3,1,8,7.983695652173913,2.9235332098491886,Humans
5ae3a41d32ef52000131a531,novice,play watch play,1,watch,3,1,12,12.630434782608695,3.2201755214643453,Humans
5ae3a41d32ef52000131a531,novice,play watch play,2,play,3,1,11,7.760869565217392,0.8708644692353644,Humans
5ae3a41d32ef52000131a531,novice,watch play play,0,watch,4,0,12,13.998188405797103,3.427694271103767,Humans
5ae3a41d32ef52000131a531,novice,watch play play,1,play,4,0,12,0,-0,Humans
5ae3a41d32ef52000131a531,novice,watch play play,2,play,4,0,12,10.42753623188406,1.6660563421790615,Humans
5ae3a41d32ef52000131a531,novice,watch play play,0,watch,4,1,9,11.244565217391305,3.1572682296173893,Humans
5ae3a41d32ef52000131a531,novice,watch play play,1,play,4,1,11,0,-0,Humans
5ae3a41d32ef52000131a531,novice,watch play play,2,play,4,1,12,0,-0,Humans
5b0ef5a630037f0001d0ff4b,expert,watch play play,0,watch,0,0,15,4.891304347826087,1.6368421881310118,Humans
5b0ef5a630037f0001d0ff4b,expert,watch play play,1,play,0,0,20,0,-0,Humans
5b0ef5a630037f0001d0ff4b,expert,watch play play,2,play,0,0,22,0,-0,Humans
5b0ef5a630037f0001d0ff4b,expert,watch play play,0,watch,0,1,18,5.259057971014495,2.4993896755123948,Humans
5b0ef5a630037f0001d0ff4b,expert,watch play play,1,play,0,1,20,0,-0,Humans
5b0ef5a630037f0001d0ff4b,expert,watch play play,2,play,0,1,20,0,-0,Humans
5b0ef5a630037f0001d0ff4b,novice,play watch play,0,play,1,0,12,7.766304347826087,2.855388542207534,Humans
5b0ef5a630037f0001d0ff4b,novice,play watch play,1,watch,1,0,11,11.302536231884057,3.1199100232740657,Humans
5b0ef5a630037f0001d0ff4b,novice,play watch play,2,play,1,0,16,11.780797101449272,1.717936029588917,Humans
5b0ef5a630037f0001d0ff4b,novice,play watch play,0,play,1,1,15,11.259057971014494,2.515654655744195,Humans
5b0ef5a630037f0001d0ff4b,novice,play watch play,1,watch,1,1,12,16.07971014492753,3.3239348962840563,Humans
5b0ef5a630037f0001d0ff4b,novice,play watch play,2,play,1,1,21,0,-0,Humans
5b0ef5a630037f0001d0ff4b,no teacher,play play play,0,play,2,0,17,4.66666666666667,1.689676321502166,Humans
5b0ef5a630037f0001d0ff4b,no teacher,play play play,1,play,2,0,20,0,-0,Humans
5b0ef5a630037f0001d0ff4b,no teacher,play play play,2,play,2,0,22,0,-0,Humans
5b0ef5a630037f0001d0ff4b,no teacher,play play play,0,play,2,1,10,15.01449275362319,3.0535088547976788,Humans
5b0ef5a630037f0001d0ff4b,no teacher,play play play,1,play,2,1,10,5.114130434782608,1.9343170282144424,Humans
5b0ef5a630037f0001d0ff4b,no teacher,play play play,2,play,2,1,11,1.983695652173913,1.6440011333048612,Humans
5b0ef5a630037f0001d0ff4b,novice,watch play play,0,watch,3,0,11,9.623188405797102,3.0901998765158556,Humans
5b0ef5a630037f0001d0ff4b,novice,watch play play,1,play,3,0,11,0.144927536231884,0.6500224216483541,Humans
5b0ef5a630037f0001d0ff4b,novice,watch play play,2,play,3,0,12,0.5634057971014493,1.4773344666381945,Humans
5b0ef5a630037f0001d0ff4b,novice,watch play play,0,watch,3,1,11,11.91304347826087,3.319773835029478,Humans
5b0ef5a630037f0001d0ff4b,novice,watch play play,1,play,3,1,14,2.6014492753623184,1.8991241773221157,Humans
5b0ef5a630037f0001d0ff4b,novice,watch play play,2,play,3,1,13,1.7318840579710142,1.8647869792568113,Humans
5b0ef5a630037f0001d0ff4b,expert,play watch play,0,play,4,0,15,0.5434782608695652,0.7416847557897409,Humans
5b0ef5a630037f0001d0ff4b,expert,play watch play,1,watch,4,0,18,5.275362318840578,1.4396763215021657,Humans
5b0ef5a630037f0001d0ff4b,expert,play watch play,2,play,4,0,20,0,-0,Humans
5b0ef5a630037f0001d0ff4b,expert,play watch play,0,play,4,1,11,5.362318840579711,2.180577823245594,Humans
5b0ef5a630037f0001d0ff4b,expert,play watch play,1,watch,4,1,18,12.172101449275361,1.408222675578688,Humans
5b0ef5a630037f0001d0ff4b,expert,play watch play,2,play,4,1,17,0,-0,Humans
5b27ef8a7f7816000146499f,novice,watch play play,0,watch,0,0,13,13.297101449275363,3.371653522439334,Humans
5b27ef8a7f7816000146499f,novice,watch play play,1,play,0,0,21,0.17210144927536236,0.7382848661434506,Humans
5b27ef8a7f7816000146499f,novice,watch play play,2,play,0,0,19,0,-0,Humans
5b27ef8a7f7816000146499f,novice,watch play play,0,watch,0,1,13,11.954710144927537,3.3035088547976783,Humans
5b27ef8a7f7816000146499f,novice,watch play play,1,play,0,1,17,5.623188405797095,1.0408520829727552,Humans
5b27ef8a7f7816000146499f,novice,watch play play,2,play,0,1,24,0,-0,Humans
5b27ef8a7f7816000146499f,expert,play watch play,0,play,1,0,16,0.5434782608695652,0.7416847557897409,Humans
5b27ef8a7f7816000146499f,expert,play watch play,1,watch,1,0,17,11.1231884057971,2.18563712882641,Humans
5b27ef8a7f7816000146499f,expert,play watch play,2,play,1,0,22,0,-0,Humans
5b27ef8a7f7816000146499f,expert,play watch play,0,play,1,1,14,0.144927536231884,0.6500224216483541,Humans
5b27ef8a7f7816000146499f,expert,play watch play,1,watch,1,1,18,2.3405797101449273,1.5849625007211563,Humans
5b27ef8a7f7816000146499f,expert,play watch play,2,play,1,1,20,0,-0,Humans
5b27ef8a7f7816000146499f,novice,play watch play,0,play,2,0,11,0.04166666666666672,0.24988229283318544,Humans
5b27ef8a7f7816000146499f,novice,play watch play,1,watch,2,0,15,9.652173913043478,3.2364405016961446,Humans
5b27ef8a7f7816000146499f,novice,play watch play,2,play,2,0,22,0,-0,Humans
5b27ef8a7f7816000146499f,novice,play watch play,0,play,2,1,12,2.340579710144928,1.9450355658756875,Humans
5b27ef8a7f7816000146499f,novice,play watch play,1,watch,2,1,11,15.73913043478261,3.1572682296173897,Humans
5b27ef8a7f7816000146499f,novice,play watch play,2,play,2,1,12,0,-0,Humans
5b27ef8a7f7816000146499f,no teacher,play play play,0,play,3,0,7,2.8677536231884058,2.5535088547976783,Humans
5b27ef8a7f7816000146499f,no teacher,play play play,1,play,3,0,18,8.949275362318842,1.8824373408045867,Humans
5b27ef8a7f7816000146499f,no teacher,play play play,2,play,3,0,19,0,-0,Humans
5b27ef8a7f7816000146499f,no teacher,play play play,0,play,3,1,9,4.8677536231884035,2.036080697230572,Humans
5b27ef8a7f7816000146499f,no teacher,play play play,1,play,3,1,17,0,-0,Humans
5b27ef8a7f7816000146499f,no teacher,play play play,2,play,3,1,18,0.04166666666666669,0.24988229283318544,Humans
5b27ef8a7f7816000146499f,expert,watch play play,0,watch,4,0,19,17.418478260869566,1.3868421881310118,Humans
5b27ef8a7f7816000146499f,expert,watch play play,1,play,4,0,22,0,-0,Humans
5b27ef8a7f7816000146499f,expert,watch play play,2,play,4,0,19,0,-0,Humans
5b27ef8a7f7816000146499f,expert,watch play play,0,watch,4,1,13,2.375,1.5230096548354992,Humans
5b27ef8a7f7816000146499f,expert,watch play play,1,play,4,1,23,0,-0,Humans
5b27ef8a7f7816000146499f,expert,watch play play,2,play,4,1,20,0,-0,Humans
5b33034d975e260001e981c9,novice,play watch play,0,play,0,0,8,10.983695652173912,3.0849625007211565,Humans
5b33034d975e260001e981c9,novice,play watch play,1,watch,0,0,13,11.766304347826088,3.319773835029478,Humans
5b33034d975e260001e981c9,novice,play watch play,2,play,0,0,19,8.166666666666675,1.6635819199522097,Humans
5b33034d975e260001e981c9,novice,play watch play,0,play,0,1,17,8.949275362318845,2.547718626155278,Humans
5b33034d975e260001e981c9,novice,play watch play,1,watch,0,1,12,11.867753623188408,3.41829583405449,Humans
5b33034d975e260001e981c9,novice,play watch play,2,play,0,1,14,4.650362318840577,2.05126936292225,Humans
5b33034d975e260001e981c9,expert,watch play play,0,watch,1,0,15,7.259057971014496,1.96577067413792,Humans
5b33034d975e260001e981c9,expert,watch play play,1,play,1,0,12,5.557971014492752,2.045193610587419,Humans
5b33034d975e260001e981c9,expert,watch play play,2,play,1,0,14,1.7373188405797109,1.563202089984486,Humans
5b33034d975e260001e981c9,expert,watch play play,0,watch,1,1,17,23.46195652173913,1.7091479170272446,Humans
5b33034d975e260001e981c9,expert,watch play play,1,play,1,1,22,0,-0,Humans
5b33034d975e260001e981c9,expert,watch play play,2,play,1,1,23,0,-0,Humans
5b33034d975e260001e981c9,expert,play watch play,0,play,2,0,13,14.505434782608695,3.2678941476196224,Humans
5b33034d975e260001e981c9,expert,play watch play,1,watch,2,0,18,8.057971014492752,1.3563429881688323,Humans
5b33034d975e260001e981c9,expert,play watch play,2,play,2,0,22,0,-0,Humans
5b33034d975e260001e981c9,expert,play watch play,0,play,2,1,14,0.8097826086956522,1.2220198859116511,Humans
5b33034d975e260001e981c9,expert,play watch play,1,watch,2,1,17,1.302536231884058,1.408222675578688,Humans
5b33034d975e260001e981c9,expert,play watch play,2,play,2,1,21,0,-0,Humans
5b33034d975e260001e981c9,novice,watch play play,0,watch,3,0,8,13.53623188405797,2.749389675512395,Humans
5b33034d975e260001e981c9,novice,watch play play,1,play,3,0,18,2.60144927536232,1.7264892117991655,Humans
5b33034d975e260001e981c9,novice,watch play play,2,play,3,0,22,0,-0,Humans
5b33034d975e260001e981c9,novice,watch play play,0,watch,3,1,11,10.978260869565217,3.2568665431825226,Humans
5b33034d975e260001e981c9,novice,watch play play,1,play,3,1,20,0,-0,Humans
5b33034d975e260001e981c9,novice,watch play play,2,play,3,1,20,1.2971014492753619,0.6583514224564075,Humans
5b33034d975e260001e981c9,no teacher,play play play,0,play,4,0,11,12.954710144927537,3.2883201891060003,Humans
5b33034d975e260001e981c9,no teacher,play play play,1,play,4,0,19,0,-0,Humans
5b33034d975e260001e981c9,no teacher,play play play,2,play,4,0,22,0,-0,Humans
5b33034d975e260001e981c9,no teacher,play play play,0,play,4,1,11,6.432971014492754,2.8180303358642105,Humans
5b33034d975e260001e981c9,no teacher,play play play,1,play,4,1,19,0.2318840579710146,0.6583514224564075,Humans
5b33034d975e260001e981c9,no teacher,play play play,2,play,4,1,21,0,-0,Humans
5b564680ed90280001510d9a,no teacher,play play play,0,play,0,0,19,0.9565217391304348,1.3304835169703004,Humans
5b564680ed90280001510d9a,no teacher,play play play,1,play,0,0,23,0,-0,Humans
5b564680ed90280001510d9a,no teacher,play play play,2,play,0,0,18,0,-0,Humans
5b564680ed90280001510d9a,no teacher,play play play,0,play,0,1,15,8.041666666666664,1.9875168162362655,Humans
5b564680ed90280001510d9a,no teacher,play play play,1,play,0,1,21,0,-0,Humans
5b564680ed90280001510d9a,no teacher,play play play,2,play,0,1,22,0,-0,Humans
5b564680ed90280001510d9a,expert,watch play play,0,watch,1,0,16,14.8677536231884,2.4695083368391986,Humans
5b564680ed90280001510d9a,expert,watch play play,1,play,1,0,18,0,-0,Humans
5b564680ed90280001510d9a,expert,watch play play,2,play,1,0,18,0.7807971014492748,1.4899343783255763,Humans
5b564680ed90280001510d9a,expert,watch play play,0,watch,1,1,17,4.543478260869565,1.96577067413792,Humans
5b564680ed90280001510d9a,expert,watch play play,1,play,1,1,18,0,-0,Humans
5b564680ed90280001510d9a,expert,watch play play,2,play,1,1,21,0,-0,Humans
5b564680ed90280001510d9a,novice,play watch play,0,play,2,0,18,0,-0,Humans
5b564680ed90280001510d9a,novice,play watch play,1,watch,2,0,12,9.780797101449277,3.173533209849189,Humans
5b564680ed90280001510d9a,novice,play watch play,2,play,2,0,19,0,-0,Humans
5b564680ed90280001510d9a,novice,play watch play,0,play,2,1,7,7.244565217391305,2.808746230592378,Humans
5b564680ed90280001510d9a,novice,play watch play,1,watch,2,1,15,13.375,3.173533209849189,Humans
5b564680ed90280001510d9a,novice,play watch play,2,play,2,1,24,0,-0,Humans
5b564680ed90280001510d9a,novice,watch play play,0,watch,3,0,15,13.172101449275361,3.340199876515856,Humans
5b564680ed90280001510d9a,novice,watch play play,1,play,3,0,10,21.67391304347826,1.8139836063870767,Humans
5b564680ed90280001510d9a,novice,watch play play,2,play,3,0,10,0.45652173913043476,1.4135819199522097,Humans
5b564680ed90280001510d9a,novice,watch play play,0,watch,3,1,13,8.978260869565217,3.2406015629507228,Humans
5b564680ed90280001510d9a,novice,watch play play,1,play,3,1,14,4.869565217391305,1.6973387961875537,Humans
5b564680ed90280001510d9a,novice,watch play play,2,play,3,1,11,5.818840579710144,1.9992184835974094,Humans
5b564680ed90280001510d9a,expert,play watch play,0,play,4,0,22,0,-0,Humans
5b564680ed90280001510d9a,expert,play watch play,1,watch,4,0,17,11.152173913043478,1.9992184835974092,Humans
5b564680ed90280001510d9a,expert,play watch play,2,play,4,0,22,0,-0,Humans
5b564680ed90280001510d9a,expert,play watch play,0,play,4,1,10,9.76086956521739,2.5518796874098557,Humans
5b564680ed90280001510d9a,expert,play watch play,1,watch,4,1,18,9.983695652173912,1.3741854163060885,Humans
5b564680ed90280001510d9a,expert,play watch play,2,play,4,1,18,0,-0,Humans
5b8557d0bb0eb8000105a696,expert,play watch play,0,play,0,0,7,12.606884057971014,3.5535088547976783,Humans
5b8557d0bb0eb8000105a696,expert,play watch play,1,watch,0,0,16,3.4782608695652173,1.603759374819711,Humans
5b8557d0bb0eb8000105a696,expert,play watch play,2,play,0,0,23,0,-0,Humans
5b8557d0bb0eb8000105a696,expert,play watch play,0,play,0,1,8,12.434782608695652,3.584962500721156,Humans
5b8557d0bb0eb8000105a696,expert,play watch play,1,watch,0,1,14,3.259057971014495,1.290852082972755,Humans
5b8557d0bb0eb8000105a696,expert,play watch play,2,play,0,1,14,0,-0,Humans
5b8557d0bb0eb8000105a696,novice,watch play play,0,watch,1,0,13,10.867753623188404,3.2527054819279444,Humans
5b8557d0bb0eb8000105a696,novice,watch play play,1,play,1,0,16,0,-0,Humans
5b8557d0bb0eb8000105a696,novice,watch play play,2,play,1,0,18,0,-0,Humans
5b8557d0bb0eb8000105a696,novice,watch play play,0,watch,1,1,11,12.891304347826088,3.2568665431825226,Humans
5b8557d0bb0eb8000105a696,novice,watch play play,1,play,1,1,19,0,-0,Humans
5b8557d0bb0eb8000105a696,novice,watch play play,2,play,1,1,22,0,-0,Humans
5b8557d0bb0eb8000105a696,no teacher,play play play,0,play,2,0,10,12.434782608695652,3.584962500721156,Humans
5b8557d0bb0eb8000105a696,no teacher,play play play,1,play,2,0,14,21.130434782608695,1,Humans
5b8557d0bb0eb8000105a696,no teacher,play play play,2,play,2,0,22,0,-0,Humans
5b8557d0bb0eb8000105a696,no teacher,play play play,0,play,2,1,10,12.434782608695652,3.584962500721156,Humans
5b8557d0bb0eb8000105a696,no teacher,play play play,1,play,2,1,17,0,-0,Humans
5b8557d0bb0eb8000105a696,no teacher,play play play,2,play,2,1,20,0,-0,Humans
5b8557d0bb0eb8000105a696,expert,watch play play,0,watch,3,0,20,3.592391304347826,1.3563429881688325,Humans
5b8557d0bb0eb8000105a696,expert,watch play play,1,play,3,0,21,0,-0,Humans
5b8557d0bb0eb8000105a696,expert,watch play play,2,play,3,0,23,0,-0,Humans
5b8557d0bb0eb8000105a696,expert,watch play play,0,watch,3,1,14,12.780797101449275,2.280672129520887,Humans
5b8557d0bb0eb8000105a696,expert,watch play play,1,play,3,1,11,8.630434782608695,2.636175003505865,Humans
5b8557d0bb0eb8000105a696,expert,watch play play,2,play,3,1,18,10.56340579710145,0.8708644692353644,Humans
5b8557d0bb0eb8000105a696,novice,play watch play,0,play,4,0,7,12.434782608695652,3.584962500721156,Humans
5b8557d0bb0eb8000105a696,novice,play watch play,1,watch,4,0,15,11.867753623188404,3.2406015629507228,Humans
5b8557d0bb0eb8000105a696,novice,play watch play,2,play,4,0,15,0.1956521739130435,0.8112781244591328,Humans
5b8557d0bb0eb8000105a696,novice,play watch play,0,play,4,1,12,12.434782608695652,3.584962500721156,Humans
5b8557d0bb0eb8000105a696,novice,play watch play,1,watch,4,1,13,12.737318840579709,3.2201755214643453,Humans
5b8557d0bb0eb8000105a696,novice,play watch play,2,play,4,1,14,5.7228260869565215,3.0341591278514217,Humans
5ba163d9cc5dd00001672c78,expert,play watch play,0,play,0,0,23,0.11413043478260869,0.5435644431995964,Humans
5ba163d9cc5dd00001672c78,expert,play watch play,1,watch,0,0,19,1.6793478260869565,1.2059413017339653,Humans
5ba163d9cc5dd00001672c78,expert,play watch play,2,play,0,0,17,3.5652173913043477,1.5510981710072647,Humans
5ba163d9cc5dd00001672c78,expert,play watch play,0,play,0,1,20,0,-0,Humans
5ba163d9cc5dd00001672c78,expert,play watch play,1,watch,0,1,17,5.471014492753618,1.2593984370492772,Humans
5ba163d9cc5dd00001672c78,expert,play watch play,2,play,0,1,18,0.04166666666666665,0.24988229283318544,Humans
5ba163d9cc5dd00001672c78,no teacher,play play play,0,play,1,0,11,10.717391304347826,3.1887218755408675,Humans
5ba163d9cc5dd00001672c78,no teacher,play play play,1,play,1,0,23,0,-0,Humans
5ba163d9cc5dd00001672c78,no teacher,play play play,2,play,1,0,17,1.384057971014493,1.9031071683628111,Humans
5ba163d9cc5dd00001672c78,no teacher,play play play,0,play,1,1,6,12.753623188405799,3.4701755214643453,Humans
5ba163d9cc5dd00001672c78,no teacher,play play play,1,play,1,1,8,9.29710144927536,3.173533209849189,Humans
5ba163d9cc5dd00001672c78,no teacher,play play play,2,play,1,1,13,15.12862318840581,1.0238995733215066,Humans
5ba163d9cc5dd00001672c78,expert,watch play play,0,watch,2,0,15,5.867753623188409,1.7469152532855432,Humans
5ba163d9cc5dd00001672c78,expert,watch play play,1,play,2,0,22,2.2536231884057956,0.49715018363696706,Humans
5ba163d9cc5dd00001672c78,expert,watch play play,2,play,2,0,21,5.548913043478261,0.9000224216483541,Humans
5ba163d9cc5dd00001672c78,expert,watch play play,0,watch,2,1,18,13.847826086956522,1.4969152532855432,Humans
5ba163d9cc5dd00001672c78,expert,watch play play,1,play,2,1,21,11.302536231884057,0.9000224216483541,Humans
5ba163d9cc5dd00001672c78,expert,watch play play,2,play,2,1,14,15.884057971014489,1.8931558784658322,Humans
5ba163d9cc5dd00001672c78,novice,play watch play,0,play,3,0,13,9.389492753623186,3.1174924611847556,Humans
5ba163d9cc5dd00001672c78,novice,play watch play,1,watch,3,0,13,12.693840579710146,3.351227480952956,Humans
5ba163d9cc5dd00001672c78,novice,play watch play,2,play,3,0,9,9.623188405797102,3.292481250360578,Humans
5ba163d9cc5dd00001672c78,novice,play watch play,0,play,3,1,9,6.369565217391305,2.8327230088457283,Humans
5ba163d9cc5dd00001672c78,novice,play watch play,1,watch,3,1,13,16.753623188405793,3.1693721485946114,Humans
5ba163d9cc5dd00001672c78,novice,play watch play,2,play,3,1,18,1.5,0.24988229283318544,Humans
5ba163d9cc5dd00001672c78,novice,watch play play,0,watch,4,0,12,11.867753623188404,3.2406015629507228,Humans
5ba163d9cc5dd00001672c78,novice,watch play play,1,play,4,0,8,13.1231884057971,3.1531071683628116,Humans
5ba163d9cc5dd00001672c78,novice,watch play play,2,play,4,0,14,9.76086956521739,3.133757441416555,Humans
5ba163d9cc5dd00001672c78,novice,watch play play,0,watch,4,1,16,8.079710144927537,3.169372148594611,Humans
5ba163d9cc5dd00001672c78,novice,watch play play,1,play,4,1,12,8.679347826086957,3.2406015629507228,Humans
5ba163d9cc5dd00001672c78,novice,watch play play,2,play,4,1,19,0.07971014492753618,0.41381685030363374,Humans
5bbafad7736db000016d8600,expert,watch play play,0,watch,0,0,15,3.4782608695652173,1.603759374819711,Humans
5bbafad7736db000016d8600,expert,watch play play,1,play,0,0,19,0,-0,Humans
5bbafad7736db000016d8600,expert,watch play play,2,play,0,0,18,0.07971014492753625,0.41381685030363374,Humans
5bbafad7736db000016d8600,expert,watch play play,0,watch,0,1,15,8.427536231884059,1.6635819199522097,Humans
5bbafad7736db000016d8600,expert,watch play play,1,play,0,1,19,5.217391304347826,0.6500224216483541,Humans
5bbafad7736db000016d8600,expert,watch play play,2,play,0,1,20,0,-0,Humans
5bbafad7736db000016d8600,no teacher,play play play,0,play,1,0,8,8.51449275362319,2.9701755214643453,Humans
5bbafad7736db000016d8600,no teacher,play play play,1,play,1,0,9,8.476449275362318,2.491677877490844,Humans
5bbafad7736db000016d8600,no teacher,play play play,2,play,1,0,10,0.6068840579710144,1.5283688992090207,Humans
5bbafad7736db000016d8600,no teacher,play play play,0,play,1,1,8,10.157608695652174,3.323934896284056,Humans
5bbafad7736db000016d8600,no teacher,play play play,1,play,1,1,10,1.7608695652173914,1.5545851693377997,Humans
5bbafad7736db000016d8600,no teacher,play play play,2,play,1,1,14,0.8405797101449278,1.6968428034773932,Humans
5bbafad7736db000016d8600,novice,watch play play,0,watch,2,0,11,13.644927536231881,3.2201755214643453,Humans
5bbafad7736db000016d8600,novice,watch play play,1,play,2,0,14,5.215579710144928,1.4899343783255763,Humans
5bbafad7736db000016d8600,novice,watch play play,2,play,2,0,11,3.3315217391304346,1.7661506484543552,Humans
5bbafad7736db000016d8600,novice,watch play play,0,watch,2,1,14,8.73731884057971,2.3758145836939115,Humans
5bbafad7736db000016d8600,novice,watch play play,1,play,2,1,16,11.971014492753607,1.7005820084462417,Humans
5bbafad7736db000016d8600,novice,watch play play,2,play,2,1,19,12.1286231884058,1.2364405016961446,Humans
5bbafad7736db000016d8600,novice,play watch play,0,play,3,0,13,3.4619565217391304,1.986196715624298,Humans
5bbafad7736db000016d8600,novice,play watch play,1,watch,3,0,9,12.601449275362315,3.3553885422075345,Humans
5bbafad7736db000016d8600,novice,play watch play,2,play,3,0,17,27.76086956521739,1.6660563421790615,Humans
5bbafad7736db000016d8600,novice,play watch play,0,play,3,1,10,1.7318840579710142,2.2195083368391986,Humans
5bbafad7736db000016d8600,novice,play watch play,1,watch,3,1,8,14,3.236440501696145,Humans
5bbafad7736db000016d8600,novice,play watch play,2,play,3,1,19,13.014492753623188,1.5283688992090207,Humans
5bbafad7736db000016d8600,expert,play watch play,0,play,4,0,17,1.809782608695652,1.8045851693377997,Humans
5bbafad7736db000016d8600,expert,play watch play,1,watch,4,0,16,5.519927536231887,1.3563429881688323,Humans
5bbafad7736db000016d8600,expert,play watch play,2,play,4,0,17,0.24456521739130435,0.954434002924965,Humans
5bbafad7736db000016d8600,expert,play watch play,0,play,4,1,6,4.956521739130435,2.756866543182522,Humans
5bbafad7736db000016d8600,expert,play watch play,1,watch,4,1,19,17.375,2.4364823836654392,Humans
5bbafad7736db000016d8600,expert,play watch play,2,play,4,1,12,23.244565217391305,1.763911156578927,Humans
5bd283469afb5b00015bdd5a,expert,play watch play,0,play,0,0,12,3.818840579710147,2.6981203125901443,Humans
5bd283469afb5b00015bdd5a,expert,play watch play,1,watch,0,0,16,8.389492753623191,1.5016291673878228,Humans
5bd283469afb5b00015bdd5a,expert,play watch play,2,play,0,0,19,11.362318840579716,0.9182958340544896,Humans
5bd283469afb5b00015bdd5a,expert,play watch play,0,play,0,1,11,1.1231884057971009,2.0103604198119536,Humans
5bd283469afb5b00015bdd5a,expert,play watch play,1,watch,0,1,15,8.04166666666667,1.273009654835499,Humans
5bd283469afb5b00015bdd5a,expert,play watch play,2,play,0,1,22,0,-0,Humans
5bd283469afb5b00015bdd5a,expert,watch play play,0,watch,1,0,16,10.688405797101451,1.3563429881688323,Humans
5bd283469afb5b00015bdd5a,expert,watch play play,1,play,1,0,22,0,-0,Humans
5bd283469afb5b00015bdd5a,expert,watch play play,2,play,1,0,20,0,-0,Humans
5bd283469afb5b00015bdd5a,expert,watch play play,0,watch,1,1,17,6.519927536231885,2.5,Humans
5bd283469afb5b00015bdd5a,expert,watch play play,1,play,1,1,23,0,-0,Humans
5bd283469afb5b00015bdd5a,expert,watch play play,2,play,1,1,17,0,-0,Humans
5bd283469afb5b00015bdd5a,novice,watch play play,0,watch,2,0,12,9.565217391304348,3.0016291673878226,Humans
5bd283469afb5b00015bdd5a,novice,watch play play,1,play,2,0,9,0.579710144927536,0.6500224216483541,Humans
5bd283469afb5b00015bdd5a,novice,watch play play,2,play,2,0,14,0,-0,Humans
5bd283469afb5b00015bdd5a,novice,watch play play,0,watch,2,1,14,11.215579710144926,3.1845608142862893,Humans
5bd283469afb5b00015bdd5a,novice,watch play play,1,play,2,1,21,0,-0,Humans
5bd283469afb5b00015bdd5a,novice,watch play play,2,play,2,1,23,0,-0,Humans
5bd283469afb5b00015bdd5a,novice,play watch play,0,play,3,0,13,0.6793478260869565,1.0553532192449844,Humans
5bd283469afb5b00015bdd5a,novice,play watch play,1,watch,3,0,11,13.867753623188403,3.3035088547976783,Humans
5bd283469afb5b00015bdd5a,novice,play watch play,2,play,3,0,17,12.521739130434783,0.8112781244591328,Humans
5bd283469afb5b00015bdd5a,novice,play watch play,0,play,3,1,3,4.737318840579713,2.35297785841712,Humans
5bd283469afb5b00015bdd5a,novice,play watch play,1,watch,3,1,9,12.340579710144926,3.4031071683628116,Humans
