prolific_id,uid,session_id,step,action,game_type,game_total_reward,reward_generated,shot,transfer,game_sequence,block_index,session_index,teacher,zone_index
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,11,shoot,play,6,false,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,12,shoot,play,6,false,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,13,shoot,play,6,false,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,14,shoot,play,7,true,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,15,shoot,play,8,true,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,16,shoot,play,8,false,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,17,shoot,play,8,false,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,18,shoot,play,8,false,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,19,shoot,play,9,true,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,20,shoot,play,9,false,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,21,shoot,play,9,false,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,22,shoot,play,9,false,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,23,shoot,play,9,false,true,true,play-play-watch-play,0,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,0,shoot,play,0,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,1,shoot,play,0,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,2,shoot,play,1,true,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,3,shoot,play,2,true,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,4,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,5,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,6,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,7,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,8,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,9,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,10,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,11,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,12,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,13,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,14,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,15,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,16,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,17,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,18,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,19,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,20,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,21,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,22,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,23,shoot,play,2,false,true,true,play-play-watch-play,1,2,expert,2
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,1,shoot,watch,1,true,true,true,play-play-watch-play,2,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,2,shoot,watch,2,true,true,true,play-play-watch-play,2,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,3,shoot,watch,3,true,true,true,play-play-watch-play,2,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,4,shoot,watch,4,true,true,true,play-play-watch-play,2,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,0,shoot,play,1,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,1,shoot,play,2,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,2,shoot,play,3,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,3,shoot,play,3,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,4,shoot,play,3,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,5,shoot,play,3,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,6,shoot,play,4,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,7,shoot,play,5,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,8,shoot,play,6,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,9,shoot,play,6,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,10,shoot,play,6,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,11,shoot,play,6,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,12,shoot,play,6,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,13,shoot,play,6,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,14,shoot,play,7,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,15,shoot,play,7,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,16,shoot,play,8,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,17,shoot,play,9,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,18,shoot,play,9,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,19,shoot,play,9,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,20,shoot,play,10,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,21,shoot,play,10,false,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,22,shoot,play,11,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJCW34EJO12V,23,shoot,play,12,true,true,true,play-play-watch-play,3,2,expert,3
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,0,shoot,play,1,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,1,shoot,play,1,false,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,2,shoot,play,2,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,3,shoot,play,2,false,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,4,shoot,play,3,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,5,shoot,play,4,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,6,shoot,play,4,false,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,7,shoot,play,5,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,8,shoot,play,5,false,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,9,shoot,play,6,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,10,shoot,play,6,false,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,11,shoot,play,6,false,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,12,shoot,play,7,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,13,shoot,play,8,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,14,shoot,play,9,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,15,shoot,play,10,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,16,shoot,play,11,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,17,shoot,play,12,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,18,shoot,play,13,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,19,shoot,play,13,false,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,20,shoot,play,14,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,21,shoot,play,15,true,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,22,shoot,play,15,false,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,23,shoot,play,15,false,true,true,play-play-watch-play,0,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,0,shoot,play,0,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,1,shoot,play,0,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,2,shoot,play,0,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,3,shoot,play,0,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,4,shoot,play,0,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,5,shoot,play,0,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,6,shoot,play,0,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,7,shoot,play,0,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,8,shoot,play,1,true,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,9,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,10,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,11,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,12,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,13,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,14,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,15,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,16,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,17,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,18,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,19,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,20,shoot,play,1,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,21,shoot,play,2,true,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,22,shoot,play,2,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,23,shoot,play,2,false,true,true,play-play-watch-play,1,3,novice,4
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,1,shoot,watch,0,false,true,true,play-play-watch-play,2,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,2,shoot,watch,0,false,true,true,play-play-watch-play,2,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,3,shoot,watch,1,true,true,true,play-play-watch-play,2,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,4,shoot,watch,1,false,true,true,play-play-watch-play,2,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,0,shoot,play,0,false,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,1,shoot,play,1,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,2,shoot,play,2,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,3,shoot,play,2,false,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,4,shoot,play,2,false,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,5,shoot,play,3,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,6,shoot,play,3,false,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,7,shoot,play,4,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,8,shoot,play,4,false,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,9,shoot,play,5,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,10,shoot,play,6,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,11,shoot,play,6,false,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,12,shoot,play,7,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,13,shoot,play,8,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,14,shoot,play,8,false,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,15,shoot,play,8,false,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,16,shoot,play,8,false,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,17,shoot,play,9,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,18,shoot,play,10,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,19,shoot,play,11,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,20,shoot,play,11,false,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,21,shoot,play,12,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,22,shoot,play,13,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJIXIARVTYB7S,23,shoot,play,14,true,true,true,play-play-watch-play,3,3,novice,5
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,0,shoot,play,0,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,1,shoot,play,1,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,2,shoot,play,1,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,3,shoot,play,1,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,4,shoot,play,1,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,5,shoot,play,1,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,6,shoot,play,2,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,7,shoot,play,2,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,8,shoot,play,2,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,9,shoot,play,3,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,10,shoot,play,4,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,11,shoot,play,5,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,12,shoot,play,5,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,13,shoot,play,5,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,14,shoot,play,6,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,15,shoot,play,7,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,16,shoot,play,8,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,17,shoot,play,9,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,18,shoot,play,9,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,19,shoot,play,9,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,20,shoot,play,10,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,21,shoot,play,10,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,22,shoot,play,11,true,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,23,shoot,play,11,false,true,true,play-watch-watch-play,0,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,1,shoot,watch,0,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,2,shoot,watch,0,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,3,shoot,watch,1,true,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,4,shoot,watch,2,true,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,5,shoot,watch,2,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,6,shoot,watch,2,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,7,shoot,watch,3,true,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,8,shoot,watch,3,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,9,shoot,watch,3,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,10,shoot,watch,3,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,11,shoot,watch,3,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,12,shoot,watch,4,true,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,13,shoot,watch,5,true,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,14,shoot,watch,5,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,15,shoot,watch,5,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,16,shoot,watch,6,true,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,17,shoot,watch,6,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,18,shoot,watch,6,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,19,shoot,watch,7,true,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,20,shoot,watch,7,false,true,true,play-watch-watch-play,1,4,novice,6
trial,LV5OGLVIUZDLTOABA7F,LV5OGLVJOG6NISJWHFM,21,shoot,watch,8,true,true,true,play-watch-watch-play,1,4,novice,6
