_id,uid,step,position,action,timestamp,shots_remaining,game_type,total_reward,reward_generated,shot,block_id,block_index,teacher,solver,payoffs_id,policy_id,__v,condition_index
656a546737a5fda100f42907,lpn5huou0.bvbbodgheb8,7,8,shoot,2023-12-01T21:47:19.616Z,15,play,5,true,true,block_type1,0,,,payoffs4,,0,
656a546837a5fda100f42909,lpn5huou0.bvbbodgheb8,8,8,shoot,2023-12-01T21:47:20.185Z,14,play,6,true,true,block_type1,0,,,payoffs4,,0,
656a546837a5fda100f4290b,lpn5huou0.bvbbodgheb8,9,8,shoot,2023-12-01T21:47:20.669Z,13,play,7,true,true,block_type1,0,,,payoffs4,,0,
656a546937a5fda100f4290d,lpn5huou0.bvbbodgheb8,10,8,shoot,2023-12-01T21:47:21.152Z,12,play,8,true,true,block_type1,0,,,payoffs4,,0,
656a546937a5fda100f4290f,lpn5huou0.bvbbodgheb8,11,8,shoot,2023-12-01T21:47:21.599Z,11,play,9,true,true,block_type1,0,,,payoffs4,,0,
656a546a37a5fda100f42911,lpn5huou0.bvbbodgheb8,12,8,shoot,2023-12-01T21:47:22.033Z,10,play,10,true,true,block_type1,0,,,payoffs4,,0,
656a546a37a5fda100f42913,lpn5huou0.bvbbodgheb8,13,8,shoot,2023-12-01T21:47:22.418Z,9,play,11,true,true,block_type1,0,,,payoffs4,,0,
656a546a37a5fda100f42915,lpn5huou0.bvbbodgheb8,14,8,shoot,2023-12-01T21:47:22.834Z,8,play,12,true,true,block_type1,0,,,payoffs4,,0,
656a546b37a5fda100f42917,lpn5huou0.bvbbodgheb8,15,8,shoot,2023-12-01T21:47:23.287Z,7,play,13,true,true,block_type1,0,,,payoffs4,,0,
656a546b37a5fda100f42919,lpn5huou0.bvbbodgheb8,16,8,shoot,2023-12-01T21:47:23.686Z,6,play,14,true,true,block_type1,0,,,payoffs4,,0,
656a546c37a5fda100f4291b,lpn5huou0.bvbbodgheb8,17,8,shoot,2023-12-01T21:47:24.103Z,5,play,15,true,true,block_type1,0,,,payoffs4,,0,
656a546c37a5fda100f4291d,lpn5huou0.bvbbodgheb8,18,8,shoot,2023-12-01T21:47:24.470Z,4,play,16,true,true,block_type1,0,,,payoffs4,,0,
656a546c37a5fda100f4291f,lpn5huou0.bvbbodgheb8,19,8,shoot,2023-12-01T21:47:24.869Z,3,play,17,true,true,block_type1,0,,,payoffs4,,0,
656a546d37a5fda100f42921,lpn5huou0.bvbbodgheb8,20,8,shoot,2023-12-01T21:47:25.220Z,2,play,18,true,true,block_type1,0,,,payoffs4,,0,
656a546d37a5fda100f42923,lpn5huou0.bvbbodgheb8,21,8,shoot,2023-12-01T21:47:25.568Z,1,play,19,true,true,block_type1,0,,,payoffs4,,0,
656a546d37a5fda100f42925,lpn5huou0.bvbbodgheb8,22,8,shoot,2023-12-01T21:47:25.920Z,0,play,20,true,true,block_type1,0,,,payoffs4,,0,
656a548937a5fda100f42927,lpn5huou0.bvbbodgheb8,1,8,shoot,2023-12-01T21:47:53.288Z,19,watch,1,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a548a37a5fda100f42929,lpn5huou0.bvbbodgheb8,2,8,shoot,2023-12-01T21:47:54.304Z,18,watch,2,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a548b37a5fda100f4292b,lpn5huou0.bvbbodgheb8,3,8,shoot,2023-12-01T21:47:55.336Z,17,watch,3,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a548c37a5fda100f4292d,lpn5huou0.bvbbodgheb8,4,8,shoot,2023-12-01T21:47:56.371Z,16,watch,4,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a548d37a5fda100f4292f,lpn5huou0.bvbbodgheb8,5,4,shoot,2023-12-01T21:47:57.388Z,15,watch,5,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a548e37a5fda100f42931,lpn5huou0.bvbbodgheb8,6,8,shoot,2023-12-01T21:47:58.421Z,14,watch,6,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a548f37a5fda100f42933,lpn5huou0.bvbbodgheb8,7,8,shoot,2023-12-01T21:47:59.452Z,13,watch,6,false,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549037a5fda100f42935,lpn5huou0.bvbbodgheb8,8,8,shoot,2023-12-01T21:48:00.468Z,12,watch,7,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549137a5fda100f42937,lpn1e7ru0.4b61j7dg8qe,1,8,shoot,2023-12-01T21:48:01.372Z,19,watch,1,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549137a5fda100f42939,lpn5huou0.bvbbodgheb8,9,8,shoot,2023-12-01T21:48:01.487Z,11,watch,8,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549237a5fda100f4293b,lpn1e7ru0.4b61j7dg8qe,2,1,shoot,2023-12-01T21:48:02.369Z,18,watch,1,false,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549237a5fda100f4293d,lpn5huou0.bvbbodgheb8,10,8,shoot,2023-12-01T21:48:02.505Z,10,watch,9,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549337a5fda100f4293f,lpn1e7ru0.4b61j7dg8qe,3,7,shoot,2023-12-01T21:48:03.386Z,17,watch,2,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549337a5fda100f42941,lpn5huou0.bvbbodgheb8,11,8,shoot,2023-12-01T21:48:03.536Z,9,watch,9,false,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549437a5fda100f42943,lpn1e7ru0.4b61j7dg8qe,4,4,shoot,2023-12-01T21:48:04.403Z,16,watch,2,false,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549437a5fda100f42945,lpn5huou0.bvbbodgheb8,12,8,shoot,2023-12-01T21:48:04.568Z,8,watch,10,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549537a5fda100f42947,lpn1e7ru0.4b61j7dg8qe,5,8,shoot,2023-12-01T21:48:05.419Z,15,watch,3,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549537a5fda100f42949,lpn5huou0.bvbbodgheb8,13,8,shoot,2023-12-01T21:48:05.587Z,7,watch,11,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549637a5fda100f4294b,lpn1e7ru0.4b61j7dg8qe,6,5,shoot,2023-12-01T21:48:06.436Z,14,watch,4,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549637a5fda100f4294d,lpn5huou0.bvbbodgheb8,14,8,shoot,2023-12-01T21:48:06.603Z,6,watch,12,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549737a5fda100f4294f,lpn1e7ru0.4b61j7dg8qe,7,8,shoot,2023-12-01T21:48:07.469Z,13,watch,5,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549737a5fda100f42951,lpn5huou0.bvbbodgheb8,15,0,shoot,2023-12-01T21:48:07.622Z,5,watch,13,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549837a5fda100f42953,lpn1e7ru0.4b61j7dg8qe,8,8,shoot,2023-12-01T21:48:08.486Z,12,watch,6,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549837a5fda100f42955,lpn5huou0.bvbbodgheb8,16,8,shoot,2023-12-01T21:48:08.638Z,4,watch,14,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549937a5fda100f42957,lpn1e7ru0.4b61j7dg8qe,9,7,shoot,2023-12-01T21:48:09.503Z,11,watch,6,false,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549937a5fda100f42959,lpn5huou0.bvbbodgheb8,17,8,shoot,2023-12-01T21:48:09.654Z,3,watch,15,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549a37a5fda100f4295b,lpn1e7ru0.4b61j7dg8qe,10,7,shoot,2023-12-01T21:48:10.519Z,10,watch,7,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549a37a5fda100f4295d,lpn5huou0.bvbbodgheb8,18,8,shoot,2023-12-01T21:48:10.672Z,2,watch,16,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549b37a5fda100f4295f,lpn1e7ru0.4b61j7dg8qe,11,8,shoot,2023-12-01T21:48:11.536Z,9,watch,8,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549b37a5fda100f42961,lpn5huou0.bvbbodgheb8,19,8,shoot,2023-12-01T21:48:11.705Z,1,watch,16,false,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549c37a5fda100f42963,lpn1e7ru0.4b61j7dg8qe,12,5,shoot,2023-12-01T21:48:12.553Z,8,watch,9,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549c37a5fda100f42965,lpn5huou0.bvbbodgheb8,20,8,shoot,2023-12-01T21:48:12.736Z,0,watch,17,true,true,block_type1,1,expert,ucb,payoffs4,policy0,0,
656a549d37a5fda100f42967,lpn1e7ru0.4b61j7dg8qe,13,0,shoot,2023-12-01T21:48:13.570Z,7,watch,10,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549e37a5fda100f42969,lpn1e7ru0.4b61j7dg8qe,14,8,shoot,2023-12-01T21:48:14.586Z,6,watch,11,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a549f37a5fda100f4296b,lpn1e7ru0.4b61j7dg8qe,15,5,shoot,2023-12-01T21:48:15.619Z,5,watch,11,false,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a54a037a5fda100f4296d,lpn1e7ru0.4b61j7dg8qe,16,5,shoot,2023-12-01T21:48:16.636Z,4,watch,11,false,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a54a137a5fda100f4296f,lpn1e7ru0.4b61j7dg8qe,17,8,shoot,2023-12-01T21:48:17.652Z,3,watch,11,false,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a54a237a5fda100f42971,lpn1e7ru0.4b61j7dg8qe,18,8,shoot,2023-12-01T21:48:18.669Z,2,watch,12,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a54a337a5fda100f42973,lpn1e7ru0.4b61j7dg8qe,19,2,shoot,2023-12-01T21:48:19.686Z,1,watch,12,false,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a54a437a5fda100f42975,lpn1e7ru0.4b61j7dg8qe,20,8,shoot,2023-12-01T21:48:20.703Z,0,watch,13,true,true,block_type2,1,expert,ucb,payoffs1,policy0,0,
656a54a837a5fda100f42977,lpn5huou0.bvbbodgheb8,0,9,left,2023-12-01T21:48:24.161Z,20,play,0,false,false,block_type1,2,,,payoffs4,,0,
656a54a837a5fda100f42979,lpn5huou0.bvbbodgheb8,1,8,shoot,2023-12-01T21:48:24.856Z,19,play,1,true,true,block_type1,2,,,payoffs4,,0,
656a54a937a5fda100f4297b,lpn5huou0.bvbbodgheb8,2,8,shoot,2023-12-01T21:48:25.204Z,18,play,2,true,true,block_type1,2,,,payoffs4,,0,
656a54a937a5fda100f4297d,lpn5huou0.bvbbodgheb8,3,8,shoot,2023-12-01T21:48:25.686Z,17,play,3,true,true,block_type1,2,,,payoffs4,,0,
656a54aa37a5fda100f4297f,lpn5huou0.bvbbodgheb8,4,8,shoot,2023-12-01T21:48:26.155Z,16,play,4,true,true,block_type1,2,,,payoffs4,,0,
656a54aa37a5fda100f42981,lpn5huou0.bvbbodgheb8,5,8,shoot,2023-12-01T21:48:26.605Z,15,play,5,true,true,block_type1,2,,,payoffs4,,0,
656a54ab37a5fda100f42983,lpn5huou0.bvbbodgheb8,6,8,shoot,2023-12-01T21:48:27.054Z,14,play,5,false,true,block_type1,2,,,payoffs4,,0,
656a54ab37a5fda100f42985,lpn5huou0.bvbbodgheb8,7,8,shoot,2023-12-01T21:48:27.521Z,13,play,6,true,true,block_type1,2,,,payoffs4,,0,
656a54ab37a5fda100f42987,lpn5huou0.bvbbodgheb8,8,8,shoot,2023-12-01T21:48:27.888Z,12,play,7,true,true,block_type1,2,,,payoffs4,,0,
656a54ac37a5fda100f42989,lpn5huou0.bvbbodgheb8,9,8,shoot,2023-12-01T21:48:28.372Z,11,play,8,true,true,block_type1,2,,,payoffs4,,0,
656a54ac37a5fda100f4298b,lpn5huou0.bvbbodgheb8,10,8,shoot,2023-12-01T21:48:28.889Z,10,play,9,true,true,block_type1,2,,,payoffs4,,0,
656a54ad37a5fda100f4298d,lpn5huou0.bvbbodgheb8,11,8,shoot,2023-12-01T21:48:29.389Z,9,play,9,false,true,block_type1,2,,,payoffs4,,0,
656a54ad37a5fda100f4298f,lpn5huou0.bvbbodgheb8,12,8,shoot,2023-12-01T21:48:29.855Z,8,play,10,true,true,block_type1,2,,,payoffs4,,0,
656a54ae37a5fda100f42991,lpn5huou0.bvbbodgheb8,13,8,shoot,2023-12-01T21:48:30.373Z,7,play,11,true,true,block_type1,2,,,payoffs4,,0,
656a54ae37a5fda100f42993,lpn5huou0.bvbbodgheb8,14,8,shoot,2023-12-01T21:48:30.855Z,6,play,12,true,true,block_type1,2,,,payoffs4,,0,
656a54af37a5fda100f42995,lpn5huou0.bvbbodgheb8,15,8,shoot,2023-12-01T21:48:31.221Z,5,play,13,true,true,block_type1,2,,,payoffs4,,0,
656a54af37a5fda100f42997,lpn5huou0.bvbbodgheb8,16,8,shoot,2023-12-01T21:48:31.589Z,4,play,14,true,true,block_type1,2,,,payoffs4,,0,
656a54b037a5fda100f42999,lpn5huou0.bvbbodgheb8,17,8,shoot,2023-12-01T21:48:32.106Z,3,play,15,true,true,block_type1,2,,,payoffs4,,0,
656a54b037a5fda100f4299b,lpn5huou0.bvbbodgheb8,18,8,shoot,2023-12-01T21:48:32.473Z,2,play,16,true,true,block_type1,2,,,payoffs4,,0,
656a54b037a5fda100f4299d,lpn5huou0.bvbbodgheb8,19,8,shoot,2023-12-01T21:48:32.972Z,1,play,17,true,true,block_type1,2,,,payoffs4,,0,
656a54b137a5fda100f4299f,lpn5huou0.bvbbodgheb8,20,8,shoot,2023-12-01T21:48:33.339Z,0,play,18,true,true,block_type1,2,,,payoffs4,,0,
656a54bb37a5fda100f429a1,lpn1e7ru0.4b61j7dg8qe,0,4,right,2023-12-01T21:48:43.408Z,20,play,0,false,false,block_type2,2,,,payoffs1,,0,
656a54bb37a5fda100f429a3,lpn1e7ru0.4b61j7dg8qe,1,5,right,2023-12-01T21:48:43.642Z,20,play,0,false,false,block_type2,2,,,payoffs1,,0,
656a54bb37a5fda100f429a5,lpn1e7ru0.4b61j7dg8qe,2,6,right,2023-12-01T21:48:43.791Z,20,play,0,false,false,block_type2,2,,,payoffs1,,0,
656a54bb37a5fda100f429a7,lpn1e7ru0.4b61j7dg8qe,3,7,right,2023-12-01T21:48:43.957Z,20,play,0,false,false,block_type2,2,,,payoffs1,,0,
656a54bc37a5fda100f429a9,lpn1e7ru0.4b61j7dg8qe,4,8,shoot,2023-12-01T21:48:44.602Z,19,play,1,true,true,block_type2,2,,,payoffs1,,0,
656a54bc37a5fda100f429ab,lpn1e7ru0.4b61j7dg8qe,5,8,shoot,2023-12-01T21:48:44.986Z,18,play,2,true,true,block_type2,2,,,payoffs1,,0,
656a54bd37a5fda100f429ad,lpn1e7ru0.4b61j7dg8qe,6,8,shoot,2023-12-01T21:48:45.337Z,17,play,3,true,true,block_type2,2,,,payoffs1,,0,
656a54bd37a5fda100f429af,lpn1e7ru0.4b61j7dg8qe,7,8,shoot,2023-12-01T21:48:45.853Z,16,play,4,true,true,block_type2,2,,,payoffs1,,0,
656a54be37a5fda100f429b1,lpn1e7ru0.4b61j7dg8qe,8,8,shoot,2023-12-01T21:48:46.336Z,15,play,5,true,true,block_type2,2,,,payoffs1,,0,
656a54be37a5fda100f429b3,lpn1e7ru0.4b61j7dg8qe,9,8,shoot,2023-12-01T21:48:46.853Z,14,play,6,true,true,block_type2,2,,,payoffs1,,0,
656a54bf37a5fda100f429b5,lpn1e7ru0.4b61j7dg8qe,10,8,shoot,2023-12-01T21:48:47.269Z,13,play,7,true,true,block_type2,2,,,payoffs1,,0,
656a54bf37a5fda100f429b7,lpn1e7ru0.4b61j7dg8qe,11,8,shoot,2023-12-01T21:48:47.769Z,12,play,8,true,true,block_type2,2,,,payoffs1,,0,
656a54c037a5fda100f429b9,lpn1e7ru0.4b61j7dg8qe,12,8,shoot,2023-12-01T21:48:48.303Z,11,play,9,true,true,block_type2,2,,,payoffs1,,0,
656a54c037a5fda100f429bb,lpn1e7ru0.4b61j7dg8qe,13,8,shoot,2023-12-01T21:48:48.736Z,10,play,10,true,true,block_type2,2,,,payoffs1,,0,
656a54c137a5fda100f429bd,lpn1e7ru0.4b61j7dg8qe,14,8,shoot,2023-12-01T21:48:49.086Z,9,play,11,true,true,block_type2,2,,,payoffs1,,0,
656a54c137a5fda100f429bf,lpn1e7ru0.4b61j7dg8qe,15,8,shoot,2023-12-01T21:48:49.503Z,8,play,12,true,true,block_type2,2,,,payoffs1,,0,
656a54c137a5fda100f429c1,lpn1e7ru0.4b61j7dg8qe,16,8,shoot,2023-12-01T21:48:49.886Z,7,play,13,true,true,block_type2,2,,,payoffs1,,0,
656a54c237a5fda100f429c3,lpn1e7ru0.4b61j7dg8qe,17,8,shoot,2023-12-01T21:48:50.319Z,6,play,14,true,true,block_type2,2,,,payoffs1,,0,
656a54c237a5fda100f429c5,lpn1e7ru0.4b61j7dg8qe,18,8,shoot,2023-12-01T21:48:50.669Z,5,play,14,false,true,block_type2,2,,,payoffs1,,0,
656a54c337a5fda100f429c7,lpn1e7ru0.4b61j7dg8qe,19,8,shoot,2023-12-01T21:48:51.102Z,4,play,15,true,true,block_type2,2,,,payoffs1,,0,
656a54c337a5fda100f429c9,lpn1e7ru0.4b61j7dg8qe,20,8,shoot,2023-12-01T21:48:51.536Z,3,play,16,true,true,block_type2,2,,,payoffs1,,0,
656a54c337a5fda100f429cb,lpn1e7ru0.4b61j7dg8qe,21,8,shoot,2023-12-01T21:48:51.903Z,2,play,17,true,true,block_type2,2,,,payoffs1,,0,
656a54c437a5fda100f429cd,lpn1e7ru0.4b61j7dg8qe,22,8,shoot,2023-12-01T21:48:52.353Z,1,play,18,true,true,block_type2,2,,,payoffs1,,0,
656a54c437a5fda100f429cf,lpn1e7ru0.4b61j7dg8qe,23,8,shoot,2023-12-01T21:48:52.769Z,0,play,19,true,true,block_type2,2,,,payoffs1,,0,
656a555337a5fda100f429d1,lpn5svje0.b7cfst563dr,0,1,right,2023-12-01T21:51:15.434Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a555337a5fda100f429d3,lpn5svje0.b7cfst563dr,1,2,right,2023-12-01T21:51:15.762Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a555337a5fda100f429d5,lpn5svje0.b7cfst563dr,2,3,right,2023-12-01T21:51:15.940Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a555437a5fda100f429d7,lpn5svje0.b7cfst563dr,3,4,right,2023-12-01T21:51:16.156Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a555437a5fda100f429d9,lpn5svje0.b7cfst563dr,4,5,right,2023-12-01T21:51:16.250Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a555437a5fda100f429db,lpn5svje0.b7cfst563dr,5,6,right,2023-12-01T21:51:16.407Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a555437a5fda100f429dd,lpn5svje0.b7cfst563dr,6,7,right,2023-12-01T21:51:16.556Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a556237a5fda100f429df,lpn5svje0.b7cfst563dr,7,8,right,2023-12-01T21:51:30.780Z,20,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a556337a5fda100f429e1,lpn5svje0.b7cfst563dr,8,9,shoot,2023-12-01T21:51:31.586Z,19,play,0,false,true,block_type1,0,,,payoffs1,,0,
656a556337a5fda100f429e3,lpn5svje0.b7cfst563dr,9,9,left,2023-12-01T21:51:31.760Z,19,play,0,false,false,block_type1,0,,,payoffs1,,0,
656a556437a5fda100f429e5,lpn5svje0.b7cfst563dr,10,8,shoot,2023-12-01T21:51:32.502Z,18,play,1,true,true,block_type1,0,,,payoffs1,,0,
656a556537a5fda100f429e7,lpn5svje0.b7cfst563dr,11,8,shoot,2023-12-01T21:51:33.652Z,17,play,2,true,true,block_type1,0,,,payoffs1,,0,
656a556637a5fda100f429e9,lpn5svje0.b7cfst563dr,12,8,shoot,2023-12-01T21:51:34.552Z,16,play,3,true,true,block_type1,0,,,payoffs1,,0,
656a556737a5fda100f429eb,lpn5svje0.b7cfst563dr,13,8,shoot,2023-12-01T21:51:35.169Z,15,play,3,false,true,block_type1,0,,,payoffs1,,0,
656a556737a5fda100f429ed,lpn5svje0.b7cfst563dr,14,8,shoot,2023-12-01T21:51:35.802Z,14,play,4,true,true,block_type1,0,,,payoffs1,,0,
656a556837a5fda100f429ef,lpn5svje0.b7cfst563dr,15,8,shoot,2023-12-01T21:51:36.452Z,13,play,5,true,true,block_type1,0,,,payoffs1,,0,
656a556937a5fda100f429f1,lpn5svje0.b7cfst563dr,16,8,shoot,2023-12-01T21:51:37.135Z,12,play,6,true,true,block_type1,0,,,payoffs1,,0,
656a556937a5fda100f429f3,lpn5svje0.b7cfst563dr,17,8,shoot,2023-12-01T21:51:37.853Z,11,play,6,false,true,block_type1,0,,,payoffs1,,0,
656a556a37a5fda100f429f5,lpn5svje0.b7cfst563dr,18,8,shoot,2023-12-01T21:51:38.452Z,10,play,6,false,true,block_type1,0,,,payoffs1,,0,
656a556b37a5fda100f429f7,lpn5svje0.b7cfst563dr,19,8,shoot,2023-12-01T21:51:39.135Z,9,play,7,true,true,block_type1,0,,,payoffs1,,0,
656a556b37a5fda100f429f9,lpn5svje0.b7cfst563dr,20,8,shoot,2023-12-01T21:51:39.802Z,8,play,7,false,true,block_type1,0,,,payoffs1,,0,
656a556c37a5fda100f429fb,lpn5svje0.b7cfst563dr,21,8,shoot,2023-12-01T21:51:40.419Z,7,play,8,true,true,block_type1,0,,,payoffs1,,0,
656a556d37a5fda100f429fd,lpn5svje0.b7cfst563dr,22,8,shoot,2023-12-01T21:51:41.085Z,6,play,8,false,true,block_type1,0,,,payoffs1,,0,
656a556e37a5fda100f429ff,lpn5svje0.b7cfst563dr,23,8,left,2023-12-01T21:51:42.006Z,6,play,8,false,false,block_type1,0,,,payoffs1,,0,
656a556e37a5fda100f42a01,lpn5svje0.b7cfst563dr,24,7,shoot,2023-12-01T21:51:42.785Z,5,play,9,true,true,block_type1,0,,,payoffs1,,0,
656a556f37a5fda100f42a03,lpn5svje0.b7cfst563dr,25,7,left,2023-12-01T21:51:43.030Z,5,play,9,false,false,block_type1,0,,,payoffs1,,0,
656a556f37a5fda100f42a05,lpn5svje0.b7cfst563dr,26,6,shoot,2023-12-01T21:51:43.752Z,4,play,9,false,true,block_type1,0,,,payoffs1,,0,
656a556f37a5fda100f42a07,lpn5svje0.b7cfst563dr,27,6,right,2023-12-01T21:51:43.782Z,4,play,9,false,false,block_type1,0,,,payoffs1,,0,
656a557037a5fda100f42a09,lpn5svje0.b7cfst563dr,28,7,shoot,2023-12-01T21:51:44.685Z,3,play,10,true,true,block_type1,0,,,payoffs1,,0,
656a557137a5fda100f42a0b,lpn5svje0.b7cfst563dr,29,7,shoot,2023-12-01T21:51:45.552Z,2,play,11,true,true,block_type1,0,,,payoffs1,,0,
656a557237a5fda100f42a0d,lpn5svje0.b7cfst563dr,30,7,shoot,2023-12-01T21:51:46.319Z,1,play,11,false,true,block_type1,0,,,payoffs1,,0,
656a557337a5fda100f42a0f,lpn5svje0.b7cfst563dr,31,7,shoot,2023-12-01T21:51:47.069Z,0,play,11,false,true,block_type1,0,,,payoffs1,,0,
656a557a37a5fda100f42a11,lpn5svje0.b7cfst563dr,32,7,left,2023-12-01T21:51:54.160Z,0,play,11,false,false,block_type1,0,,,payoffs1,,0,
656a557a37a5fda100f42a13,lpn5svje0.b7cfst563dr,33,6,left,2023-12-01T21:51:54.912Z,0,play,11,false,false,block_type1,0,,,payoffs1,,0,
656a557b37a5fda100f42a15,lpn5svje0.b7cfst563dr,34,5,left,2023-12-01T21:51:55.600Z,0,play,11,false,false,block_type1,0,,,payoffs1,,0,
656a557f37a5fda100f42a17,lpn5svje0.b7cfst563dr,1,9,shoot,2023-12-01T21:51:59.635Z,19,watch,0,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558037a5fda100f42a19,lpn5svje0.b7cfst563dr,2,6,shoot,2023-12-01T21:52:00.669Z,18,watch,0,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558137a5fda100f42a1b,lpn5svje0.b7cfst563dr,3,5,shoot,2023-12-01T21:52:01.702Z,17,watch,0,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558237a5fda100f42a1d,lpn5svje0.b7cfst563dr,4,2,shoot,2023-12-01T21:52:02.719Z,16,watch,1,true,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558337a5fda100f42a1f,lpn5svje0.b7cfst563dr,5,2,shoot,2023-12-01T21:52:03.751Z,15,watch,1,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558437a5fda100f42a21,lpn5svje0.b7cfst563dr,6,2,shoot,2023-12-01T21:52:04.768Z,14,watch,1,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558537a5fda100f42a23,lpn5svje0.b7cfst563dr,7,0,shoot,2023-12-01T21:52:05.785Z,13,watch,2,true,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558637a5fda100f42a25,lpn5svje0.b7cfst563dr,8,4,shoot,2023-12-01T21:52:06.802Z,12,watch,2,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558737a5fda100f42a27,lpn5svje0.b7cfst563dr,9,8,shoot,2023-12-01T21:52:07.819Z,11,watch,3,true,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558837a5fda100f42a29,lpn5svje0.b7cfst563dr,10,2,shoot,2023-12-01T21:52:08.852Z,10,watch,3,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558937a5fda100f42a2b,lpn5svje0.b7cfst563dr,11,5,shoot,2023-12-01T21:52:09.869Z,9,watch,3,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558a37a5fda100f42a2d,lpn5svje0.b7cfst563dr,12,0,shoot,2023-12-01T21:52:10.885Z,8,watch,4,true,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558b37a5fda100f42a2f,lpn5svje0.b7cfst563dr,13,0,shoot,2023-12-01T21:52:11.952Z,7,watch,4,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558d37a5fda100f42a31,lpn5svje0.b7cfst563dr,14,2,shoot,2023-12-01T21:52:13.035Z,6,watch,5,true,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558d37a5fda100f42a33,lpn5svje0.b7cfst563dr,15,2,shoot,2023-12-01T21:52:13.952Z,5,watch,5,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a558f37a5fda100f42a35,lpn5svje0.b7cfst563dr,16,8,shoot,2023-12-01T21:52:15.018Z,4,watch,6,true,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a559037a5fda100f42a37,lpn5svje0.b7cfst563dr,17,8,shoot,2023-12-01T21:52:16.001Z,3,watch,6,false,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
656a559137a5fda100f42a39,lpn5svje0.b7cfst563dr,18,8,shoot,2023-12-01T21:52:17.018Z,2,watch,7,true,true,block_type1,1,novice,ucb,payoffs1,policy0,0,
